symbol,starttime,start_LTP,endtime,end_LTP,change_pct,start_buySellRatio,end_buySellRatio,bidAskSpread_start,bidAskSpread_end
NSE:LOTUSDEV-EQ,2025-09-25 10:40:20.744288,203.18,2025-09-25 10:44:49.546689,201.82,0.667,1.3504,1.1590,0.1200,0.1300
NSE:LOTUSDEV-EQ,2025-09-25 10:44:49.954048,201.71,2025-09-25 10:46:37.276424,200.14,0.855,1.1623,1.0234,0.1400,0.1300
NSE:LOTUSDEV-EQ,2025-09-25 10:46:38.046230,200.14,2025-09-25 10:50:23.890019,201.44,0.672,1.0234,2.9903,0.1300,0.0400
NSE:LOTUSDEV-EQ,2025-09-25 10:50:24.702607,201.40,2025-09-25 10:58:00.806254,200.02,0.660,2.9903,0.9116,0.0400,0.1400
NSE:LOTUSDEV-EQ,2025-09-25 10:58:01.201245,200.16,2025-09-25 11:01:47.334958,201.48,0.665,0.9116,0.9579,0.1400,0.1200
NSE:LOTUSDEV-EQ,2025-09-25 11:01:47.753235,201.48,2025-09-25 11:06:49.986364,200.00,0.690,0.9572,0.8651,0.1200,0.0600
NSE:LOTUSDEV-EQ,2025-09-25 11:06:50.334866,200.00,2025-09-25 11:19:55.087423,201.35,0.672,0.8654,0.9192,0.0600,0.0500
NSE:LOTUSDEV-EQ,2025-09-25 11:19:55.839110,201.35,2025-09-25 11:36:19.773607,200.02,0.732,0.9193,0.8321,0.0500,0.1400
NSE:LOTUSDEV-EQ,2025-09-25 11:37:13.639430,200.31,2025-09-25 11:54:46.285696,199.01,0.664,0.8429,0.7599,0.1100,0.0500
NSE:LOTUSDEV-EQ,2025-09-25 13:39:08.975388,199.52,2025-09-25 14:09:08.287589,201.00,0.704,0.7472,0.7997,0.0900,0.0600
NSE:LOTUSDEV-EQ,2025-09-25 14:09:08.996689,201.00,2025-09-25 14:11:16.102671,199.70,0.669,0.7997,0.7752,0.0600,0.0500
NSE:LOTUSDEV-EQ,2025-09-25 14:11:17.710199,199.70,2025-09-25 14:13:00.184168,198.19,0.681,0.7752,0.7280,0.0500,0.1500
NSE:LOTUSDEV-EQ,2025-09-25 14:15:21.169408,197.73,2025-09-25 14:30:11.122961,198.90,0.678,0.7102,0.7772,0.1500,0.0500
NSE:LOTUSDEV-EQ,2025-09-25 14:30:33.992303,199.00,2025-09-25 14:44:18.461772,197.46,0.666,0.7763,0.7460,0.0700,0.1000
NSE:LOTUSDEV-EQ,2025-09-25 14:45:29.241494,198.09,2025-09-25 15:05:53.165854,196.90,0.674,0.7629,0.7388,0.1800,0.1100
NSE:LOTUSDEV-EQ,2025-09-25 15:05:53.965836,196.90,2025-09-25 15:07:44.559434,198.20,0.698,0.7383,0.8014,0.1100,0.1200
NSE:LOTUSDEV-EQ,2025-09-25 15:09:57.540921,198.79,2025-09-25 15:14:02.223297,197.47,0.722,0.8244,0.8319,0.1400,0.0500
NSE:LT-EQ,2025-09-25 14:34:06.587171,3661.50,2025-09-25 15:02:25.863333,3637.00,0.661,0.4235,0.3223,1.7000,0.7000
NSE:LTF-EQ,2025-09-25 09:47:45.925279,247.26,2025-09-25 10:16:48.032889,248.90,0.663,0.8980,1.1754,0.0600,0.0600
NSE:LTF-EQ,2025-09-25 11:15:37.153454,247.60,2025-09-25 11:45:35.374882,245.98,0.697,0.7838,0.6195,0.0600,0.1500
NSE:LTF-EQ,2025-09-25 13:58:28.136724,247.00,2025-09-25 14:28:24.016585,245.41,0.662,0.8378,0.6059,0.0200,0.1100
NSE:LTF-EQ,2025-09-25 14:38:17.260613,245.51,2025-09-25 15:08:02.878635,243.80,0.666,0.6584,0.5154,0.0600,0.1700
NSE:LTFOODS-EQ,2025-09-25 13:02:00.816355,424.65,2025-09-25 13:31:58.326176,427.40,0.683,0.6559,0.7479,0.3000,0.1000
NSE:LTFOODS-EQ,2025-09-25 13:35:53.350812,426.40,2025-09-25 13:45:50.436451,429.30,0.674,0.6716,0.8449,0.2500,0.1000
NSE:LTFOODS-EQ,2025-09-25 13:45:51.293979,429.40,2025-09-25 14:05:50.243049,426.50,0.710,0.8449,0.6263,0.1000,0.2000
NSE:LTFOODS-EQ,2025-09-25 14:12:34.855563,425.70,2025-09-25 14:38:21.336509,428.05,0.664,0.6084,0.7379,0.2500,0.1000
NSE:LTFOODS-EQ,2025-09-25 14:42:20.314807,428.10,2025-09-25 15:12:19.737198,425.25,0.672,0.7777,0.7377,0.0500,0.1000
NSE:LTIM-EQ,2025-09-25 09:38:16.952579,5225.50,2025-09-25 10:06:14.233585,5190.00,0.665,1.0815,0.7338,3.0000,0.5000
NSE:LTIM-EQ,2025-09-25 10:23:52.513697,5191.50,2025-09-25 10:53:50.853420,5225.00,0.684,0.7385,1.3429,2.0000,1.0000
NSE:LTIM-EQ,2025-09-25 11:37:41.033315,5223.00,2025-09-25 12:06:29.015580,5188.50,0.660,1.2328,0.7815,3.5000,2.5000
NSE:LTTS-EQ,2025-09-25 09:56:03.680438,4171.60,2025-09-25 10:26:02.379011,4143.00,0.696,0.9804,0.6983,2.8000,2.7000
NSE:LUMAXIND-EQ,2025-09-25 09:32:02.037193,4663.50,2025-09-25 09:37:18.918734,4635.00,0.710,1.1503,0.9330,5.4000,5.5000
NSE:LUMAXIND-EQ,2025-09-25 09:37:19.750482,4635.00,2025-09-25 10:02:27.840311,4720.00,1.688,0.9353,2.5787,5.3000,15.3000
NSE:LUMAXIND-EQ,2025-09-25 10:02:30.583426,4720.00,2025-09-25 10:15:49.584917,4752.10,0.991,2.4428,2.6176,7.5000,4.4000
NSE:LUMAXIND-EQ,2025-09-25 10:15:50.815601,4756.40,2025-09-25 10:16:17.256703,4786.50,0.694,2.6176,2.4552,4.4000,12.4000
NSE:LUMAXIND-EQ,2025-09-25 10:16:18.072796,4786.50,2025-09-25 10:35:32.920341,4750.00,0.803,2.4870,0.8794,12.4000,6.9000
NSE:LUMAXIND-EQ,2025-09-25 10:37:21.437508,4736.70,2025-09-25 10:54:58.771439,4761.40,0.715,0.8663,0.9041,5.3000,4.6000
NSE:LUMAXIND-EQ,2025-09-25 11:14:41.257459,4743.50,2025-09-25 11:39:38.970147,4780.00,0.662,0.7817,1.9100,5.6000,6.0000
NSE:LUMAXIND-EQ,2025-09-25 13:19:33.814743,4764.30,2025-09-25 13:38:01.454794,4736.20,0.660,1.7893,1.5458,4.8000,4.9000
NSE:LUMAXIND-EQ,2025-09-25 13:38:03.490256,4736.20,2025-09-25 13:48:41.599034,4769.00,0.782,1.5467,1.7630,4.9000,6.1000
NSE:LUMAXIND-EQ,2025-09-25 15:00:29.769460,4753.60,2025-09-25 15:13:05.171749,4775.70,0.711,2.0079,2.3043,10.2000,12.7000
NSE:LUMAXTECH-EQ,2025-09-25 09:32:02.049510,1262.00,2025-09-25 09:33:52.867696,1254.80,0.681,3.5207,3.0720,1.2000,1.4000
NSE:LUMAXTECH-EQ,2025-09-25 09:33:56.830684,1252.60,2025-09-25 09:44:07.827732,1262.50,0.666,3.0720,3.1033,1.4000,1.9000
NSE:LUMAXTECH-EQ,2025-09-25 09:44:08.854333,1262.50,2025-09-25 09:48:15.301462,1271.30,0.705,3.0900,3.2398,1.2000,1.2000
NSE:LUMAXTECH-EQ,2025-09-25 09:48:17.245019,1271.40,2025-09-25 09:48:42.177415,1262.50,0.700,3.2398,3.0181,1.2000,1.4000
NSE:LUMAXTECH-EQ,2025-09-25 09:48:43.011706,1265.40,2025-09-25 09:49:10.416245,1254.00,0.725,3.0181,2.8776,1.4000,1.3000
NSE:LUMAXTECH-EQ,2025-09-25 09:49:11.581300,1254.10,2025-09-25 09:52:07.571475,1262.00,0.730,2.8845,2.9252,1.5000,1.0000
NSE:LUMAXTECH-EQ,2025-09-25 09:52:11.250517,1262.00,2025-09-25 10:15:43.966406,1273.80,0.800,2.9195,3.0710,1.0000,1.0000
NSE:LUMAXTECH-EQ,2025-09-25 10:15:49.587709,1273.10,2025-09-25 10:26:16.755840,1282.00,0.687,3.0973,3.0690,1.2000,0.9000
NSE:LUMAXTECH-EQ,2025-09-25 10:26:17.148415,1282.00,2025-09-25 10:29:09.573189,1272.80,0.674,3.0690,2.7632,0.9000,1.2000
NSE:LUMAXTECH-EQ,2025-09-25 10:29:11.222552,1272.80,2025-09-25 10:37:47.657034,1265.00,0.754,2.7706,2.6880,1.2000,1.4000
NSE:LUMAXTECH-EQ,2025-09-25 10:40:26.232524,1269.90,2025-09-25 11:05:06.670790,1262.00,0.665,2.7720,2.4956,0.5000,1.2000
NSE:LUMAXTECH-EQ,2025-09-25 11:05:07.469616,1261.00,2025-09-25 11:19:35.607030,1272.40,0.701,2.5599,2.6567,1.4000,0.9000
NSE:LUMAXTECH-EQ,2025-09-25 11:19:39.417079,1272.40,2025-09-25 11:46:41.349470,1282.40,0.948,2.6488,2.6970,1.1000,1.2000
NSE:LUMAXTECH-EQ,2025-09-25 11:46:42.879208,1282.20,2025-09-25 11:51:12.952243,1274.70,0.682,2.6970,2.5663,1.2000,1.3000
NSE:LUMAXTECH-EQ,2025-09-25 11:51:59.225100,1279.00,2025-09-25 12:10:52.975719,1269.90,0.689,2.6454,2.4899,1.2000,1.0000
NSE:LUMAXTECH-EQ,2025-09-25 12:10:56.175295,1268.60,2025-09-25 12:18:34.590750,1277.90,0.682,2.4899,2.6016,1.0000,0.1000
NSE:LUMAXTECH-EQ,2025-09-25 12:25:53.785160,1275.50,2025-09-25 12:53:35.427364,1283.20,0.671,2.5868,2.7229,0.7000,1.0000
NSE:LUMAXTECH-EQ,2025-09-25 12:53:40.759588,1283.20,2025-09-25 13:07:03.650330,1275.00,0.686,2.7392,2.5462,1.0000,0.6000
NSE:LUMAXTECH-EQ,2025-09-25 13:17:10.376225,1274.00,2025-09-25 13:46:45.118771,1282.60,0.675,2.5228,2.7856,0.3000,0.5000
NSE:LUMAXTECH-EQ,2025-09-25 13:47:08.057967,1284.70,2025-09-25 14:11:26.098801,1275.10,0.697,2.8209,2.6178,0.1000,1.2000
NSE:LUMAXTECH-EQ,2025-09-25 14:12:49.664572,1281.10,2025-09-25 14:41:38.540673,1272.60,0.714,2.7519,4.2504,1.8000,0.9000
NSE:LUMAXTECH-EQ,2025-09-25 14:41:39.358570,1274.00,2025-09-25 14:43:01.380002,1281.00,0.679,4.2504,3.9224,0.9000,1.6000
NSE:LUPIN-EQ,2025-09-25 09:36:36.347552,2002.70,2025-09-25 09:51:35.171478,2016.40,0.661,0.7068,0.9363,0.6000,0.1000
NSE:LUPIN-EQ,2025-09-25 11:48:53.116471,2014.10,2025-09-25 12:18:51.411692,2000.80,0.670,0.8574,0.6247,0.1000,0.3000
NSE:LUPIN-EQ,2025-09-25 12:20:28.751919,2003.00,2025-09-25 12:49:47.649104,1989.80,0.662,0.6778,0.5843,0.5000,0.6000
NSE:LUPIN-EQ,2025-09-25 13:33:42.866064,1984.20,2025-09-25 14:03:42.854878,1971.40,0.663,0.6412,0.5449,0.3000,0.2000
NSE:LXCHEM-EQ,2025-09-25 09:32:06.775823,212.50,2025-09-25 09:36:01.432360,211.38,0.691,0.5248,0.4191,0.1000,0.1400
NSE:LXCHEM-EQ,2025-09-25 09:36:02.650312,211.10,2025-09-25 09:52:24.930743,212.50,0.670,0.4138,0.5141,0.0400,0.0100
NSE:LXCHEM-EQ,2025-09-25 09:52:29.846901,212.50,2025-09-25 10:08:31.158286,214.00,0.680,0.5133,0.4484,0.0400,0.1700
NSE:LXCHEM-EQ,2025-09-25 10:08:33.568776,214.00,2025-09-25 10:12:16.203233,215.50,0.666,0.4483,0.4736,0.1700,0.1800
NSE:LXCHEM-EQ,2025-09-25 10:12:18.271739,215.27,2025-09-25 10:20:30.058196,217.17,0.885,0.4736,0.5263,0.1800,0.0900
NSE:LXCHEM-EQ,2025-09-25 10:20:36.069488,217.15,2025-09-25 10:47:47.997571,218.75,0.663,0.5131,0.5057,0.1100,0.1900
NSE:LXCHEM-EQ,2025-09-25 10:47:49.624666,218.75,2025-09-25 11:03:00.874534,220.01,0.668,0.5103,0.4830,0.1700,0.1300
NSE:LXCHEM-EQ,2025-09-25 11:03:01.154690,220.30,2025-09-25 11:08:44.368185,221.95,0.797,0.4859,0.6057,0.1300,0.0200
NSE:LXCHEM-EQ,2025-09-25 11:08:45.201013,221.95,2025-09-25 11:14:07.008007,220.48,0.678,0.6043,0.4010,0.0100,0.0600
NSE:LXCHEM-EQ,2025-09-25 11:15:30.222593,220.06,2025-09-25 11:35:27.871838,221.60,0.661,0.4162,0.4371,0.0600,0.2100
NSE:LXCHEM-EQ,2025-09-25 11:35:28.288428,221.32,2025-09-25 11:43:24.804179,220.00,0.693,0.4371,0.3837,0.2100,0.1000
NSE:LXCHEM-EQ,2025-09-25 11:46:59.496655,220.02,2025-09-25 12:13:50.557869,221.40,0.664,0.3803,0.3721,0.0200,0.1000
NSE:LXCHEM-EQ,2025-09-25 12:29:09.774438,220.59,2025-09-25 12:58:11.456672,219.10,0.675,0.3435,0.3305,0.1100,0.1500
NSE:LXCHEM-EQ,2025-09-25 13:23:01.246319,219.00,2025-09-25 13:45:11.013659,220.50,0.685,0.3316,0.3747,0.1100,0.0900
NSE:LXCHEM-EQ,2025-09-25 14:37:51.175785,219.59,2025-09-25 15:07:49.344071,218.10,0.674,0.3645,0.3452,0.1400,0.1200
NSE:LXCHEM-EQ,2025-09-25 15:07:49.718784,218.10,2025-09-25 15:12:55.882784,219.52,0.702,0.3446,0.3842,0.1200,0.0800
NSE:M&M-EQ,2025-09-25 14:43:51.229129,3547.30,2025-09-25 15:13:50.567000,3522.70,0.664,0.7375,0.6496,0.8000,1.3000
NSE:M&MFIN-EQ,2025-09-25 09:41:53.589064,280.30,2025-09-25 10:00:18.113363,282.15,0.687,0.5183,0.5678,0.1000,0.1500
NSE:MAHABANK-EQ,2025-09-25 09:32:00.364706,56.22,2025-09-25 09:55:58.003141,56.59,0.685,0.2608,0.3826,0.0400,0.0100
NSE:MAHABANK-EQ,2025-09-25 10:07:05.539411,56.52,2025-09-25 10:36:44.023892,56.15,0.672,0.3426,0.2674,0.0100,0.0300
NSE:MAHABANK-EQ,2025-09-25 11:03:39.409260,56.19,2025-09-25 11:33:35.066708,55.82,0.667,0.2834,0.2474,0.0300,0.0200
NSE:MAHABANK-EQ,2025-09-25 12:17:56.536478,55.75,2025-09-25 12:46:54.454377,56.10,0.664,0.2674,0.3420,0.0300,0.0100
NSE:MAHABANK-EQ,2025-09-25 14:00:55.154417,55.99,2025-09-25 14:29:00.494654,55.62,0.661,0.3184,0.3104,0.0400,0.0200
NSE:MAHLIFE-EQ,2025-09-25 09:32:01.621249,370.05,2025-09-25 10:00:16.445978,372.00,0.669,1.1342,1.8723,0.5000,0.2500
NSE:MAHSCOOTER-EQ,2025-09-25 11:45:47.083732,17899.00,2025-09-25 12:15:47.067488,17782.00,0.665,0.3714,0.3208,17.0000,19.0000
NSE:MAHSCOOTER-EQ,2025-09-25 14:22:43.931789,17890.00,2025-09-25 14:52:35.152658,17738.00,0.872,0.3756,0.3202,3.0000,9.0000
NSE:MAHSCOOTER-EQ,2025-09-25 14:52:37.645020,17738.00,2025-09-25 15:06:59.863582,17606.00,0.708,0.3209,0.3741,12.0000,17.0000
NSE:MAHSEAMLES-EQ,2025-09-25 09:32:00.731549,607.60,2025-09-25 09:46:10.317347,613.50,0.930,0.6062,0.5969,0.2500,0.5500
NSE:MAHSEAMLES-EQ,2025-09-25 09:46:11.539744,611.90,2025-09-25 09:48:31.344212,616.00,0.694,0.5915,0.6367,0.8000,0.6000
NSE:MAHSEAMLES-EQ,2025-09-25 09:48:39.458892,614.45,2025-09-25 09:49:36.120174,618.80,0.700,0.6100,0.6058,0.4000,0.6000
NSE:MAHSEAMLES-EQ,2025-09-25 09:49:36.891165,618.15,2025-09-25 10:07:33.770941,612.70,0.805,0.5955,0.4797,0.2000,0.6500
NSE:MAHSEAMLES-EQ,2025-09-25 10:07:36.248747,612.70,2025-09-25 10:14:24.818199,617.05,0.677,0.4827,0.5399,0.5000,0.3000
NSE:MAHSEAMLES-EQ,2025-09-25 10:14:41.284072,617.85,2025-09-25 10:37:45.505538,613.65,0.668,0.5352,0.4916,0.3500,0.5000
NSE:MAHSEAMLES-EQ,2025-09-25 10:37:46.433135,613.65,2025-09-25 10:50:57.289339,617.50,0.709,0.4918,0.5506,0.4500,0.3500
NSE:MAHSEAMLES-EQ,2025-09-25 10:51:04.112849,617.50,2025-09-25 11:18:44.318043,613.60,0.700,0.5509,0.5288,0.3500,0.4000
NSE:MAHSEAMLES-EQ,2025-09-25 13:25:57.929192,608.70,2025-09-25 13:54:42.678711,613.40,0.723,0.5033,0.5377,0.7000,0.5000
NSE:MAMATA-EQ,2025-09-25 09:32:00.353765,495.00,2025-09-25 09:32:49.361675,498.90,0.747,0.3037,0.3685,0.4500,0.3500
NSE:MAMATA-EQ,2025-09-25 09:32:49.735851,499.80,2025-09-25 09:39:18.354874,503.00,0.811,0.3685,0.3640,0.3500,0.5500
NSE:MAMATA-EQ,2025-09-25 09:39:18.779802,503.05,2025-09-25 09:41:49.069718,499.85,0.680,0.3640,0.2758,0.5500,0.1000
NSE:MAMATA-EQ,2025-09-25 09:41:53.994874,500.00,2025-09-25 09:46:23.069207,503.90,0.725,0.2758,0.2933,0.1000,0.6500
NSE:MAMATA-EQ,2025-09-25 09:46:26.750793,504.75,2025-09-25 09:47:48.761381,500.40,0.788,0.2960,0.2823,0.1000,0.5500
NSE:MAMATA-EQ,2025-09-25 09:47:52.033590,500.40,2025-09-25 09:53:24.815560,503.85,0.734,0.2682,0.2550,0.4000,0.7500
NSE:MAMATA-EQ,2025-09-25 09:53:26.433187,503.80,2025-09-25 10:03:34.954712,501.10,0.674,0.2550,0.2310,0.7500,0.5500
NSE:MAMATA-EQ,2025-09-25 10:04:45.014292,500.75,2025-09-25 10:34:44.342211,496.60,0.844,0.2308,0.2033,0.2500,0.1000
NSE:MAMATA-EQ,2025-09-25 10:42:01.878813,496.45,2025-09-25 11:08:28.279129,492.75,0.680,0.1977,0.1811,0.5500,0.3000
NSE:MAMATA-EQ,2025-09-25 11:08:29.903057,493.10,2025-09-25 11:12:22.534456,489.80,0.720,0.1853,0.1602,0.3000,0.3000
NSE:MAMATA-EQ,2025-09-25 11:13:14.386485,490.40,2025-09-25 11:31:02.805310,487.20,0.673,0.1791,0.1776,0.3000,0.2000
NSE:MAMATA-EQ,2025-09-25 11:33:53.078536,488.80,2025-09-25 12:03:24.076989,485.65,0.665,0.1779,0.1593,0.3000,0.5000
NSE:MAMATA-EQ,2025-09-25 12:03:26.956687,485.15,2025-09-25 12:19:07.636885,488.85,0.664,0.1593,0.1844,0.5000,0.4500
NSE:MAMATA-EQ,2025-09-25 13:16:18.126887,488.10,2025-09-25 13:40:13.361577,491.55,0.666,0.1839,0.1926,0.2000,0.4000
NSE:MAMATA-EQ,2025-09-25 13:40:16.167972,490.75,2025-09-25 14:04:27.021016,488.00,0.733,0.1926,0.1775,0.4000,0.4000
NSE:MAMATA-EQ,2025-09-25 14:05:59.448589,489.00,2025-09-25 14:21:10.729715,485.10,0.736,0.1853,0.1676,0.4000,0.5000
NSE:MAMATA-EQ,2025-09-25 14:21:16.006678,485.10,2025-09-25 14:43:37.925471,482.00,0.711,0.1683,0.1480,0.4500,0.2500
NSE:MAMATA-EQ,2025-09-25 14:43:39.957744,482.00,2025-09-25 14:45:06.391970,478.75,0.675,0.1480,0.1282,0.3000,0.3000
NSE:MAMATA-EQ,2025-09-25 14:45:06.667517,478.35,2025-09-25 14:45:59.829699,482.00,0.742,0.1281,0.1514,0.3500,0.1500
NSE:MAMATA-EQ,2025-09-25 14:46:00.226989,482.00,2025-09-25 14:47:31.014940,485.50,0.773,0.1500,0.1666,0.1500,0.4000
NSE:MAMATA-EQ,2025-09-25 14:47:32.642296,485.60,2025-09-25 14:48:42.969311,489.00,0.690,0.1666,0.1630,0.4000,0.3000
NSE:MAMATA-EQ,2025-09-25 14:48:43.413363,489.00,2025-09-25 15:10:06.689194,493.90,0.971,0.1632,0.1806,0.2500,0.4500
NSE:MANAPPURAM-EQ,2025-09-25 10:49:43.768811,283.55,2025-09-25 11:18:28.637519,281.85,0.661,0.9510,0.7460,0.2000,0.0500
NSE:MANAPPURAM-EQ,2025-09-25 11:18:30.231118,281.80,2025-09-25 11:35:11.465900,279.90,0.665,0.7460,0.6546,0.0500,0.1000
NSE:MANAPPURAM-EQ,2025-09-25 11:35:39.588289,279.95,2025-09-25 12:05:14.216790,278.15,0.661,0.6354,0.6277,0.0500,0.0500
NSE:MANAPPURAM-EQ,2025-09-25 12:07:14.333530,277.80,2025-09-25 12:36:20.020211,279.70,0.675,0.5989,0.8558,0.0500,0.1000
NSE:MANAPPURAM-EQ,2025-09-25 12:36:30.502459,279.50,2025-09-25 13:04:25.356989,281.30,0.662,0.8430,1.0725,0.2000,0.1000
NSE:MANAPPURAM-EQ,2025-09-25 13:11:40.080283,280.90,2025-09-25 13:41:28.565122,282.60,0.668,0.9782,1.3669,0.2000,0.2500
NSE:MANAPPURAM-EQ,2025-09-25 14:42:08.247089,283.25,2025-09-25 15:11:17.424382,281.40,0.662,1.2133,0.9021,0.0500,0.1000
NSE:MANGCHEFER-EQ,2025-09-25 09:32:00.381976,332.50,2025-09-25 09:33:56.843808,330.35,0.677,0.7439,0.6530,0.4000,0.3000
NSE:MANGCHEFER-EQ,2025-09-25 09:33:59.360644,330.35,2025-09-25 09:35:17.178507,332.55,0.749,0.6842,0.9076,0.3000,0.2500
NSE:MANGCHEFER-EQ,2025-09-25 09:35:22.406277,332.55,2025-09-25 09:41:43.064113,330.30,0.706,0.9031,0.6555,0.3000,0.4000
NSE:MANGCHEFER-EQ,2025-09-25 09:41:46.283144,330.30,2025-09-25 09:48:37.397002,328.00,0.666,0.6597,0.5839,0.2500,0.1500
NSE:MANGCHEFER-EQ,2025-09-25 09:48:50.655327,327.75,2025-09-25 09:54:25.974344,329.55,0.664,0.5689,0.6565,0.3000,0.1500
NSE:MANGCHEFER-EQ,2025-09-25 09:54:26.807294,329.55,2025-09-25 10:05:10.232322,327.50,0.697,0.6554,0.6059,0.1500,0.0500
NSE:MANGCHEFER-EQ,2025-09-25 10:18:45.652448,328.15,2025-09-25 10:41:14.620492,326.10,0.670,0.6903,0.5991,0.2500,0.0500
NSE:MANGCHEFER-EQ,2025-09-25 10:41:20.977147,326.10,2025-09-25 10:55:58.678527,328.15,0.682,0.5988,0.6929,0.0500,0.3000
NSE:MANGCHEFER-EQ,2025-09-25 10:56:10.275498,328.15,2025-09-25 11:09:00.483178,330.85,0.815,0.6952,0.8229,0.3000,0.2500
NSE:MANGCHEFER-EQ,2025-09-25 11:09:02.465787,330.85,2025-09-25 11:14:25.942627,328.60,0.763,0.8241,0.5955,0.2000,0.3500
NSE:MANGCHEFER-EQ,2025-09-25 11:14:28.367456,328.60,2025-09-25 11:26:09.079436,326.00,0.776,0.5959,0.5948,0.3500,0.2500
NSE:MANGCHEFER-EQ,2025-09-25 11:38:27.123174,326.50,2025-09-25 12:08:25.062958,324.00,0.774,0.6342,0.6090,0.3000,0.3500
NSE:MANGCHEFER-EQ,2025-09-25 12:08:27.518713,324.00,2025-09-25 12:23:28.411013,326.10,0.672,0.6143,0.6695,0.3500,0.3000
NSE:MANGCHEFER-EQ,2025-09-25 12:37:21.935811,325.30,2025-09-25 13:07:21.835317,327.20,0.669,0.6520,0.6887,0.1500,0.1000
NSE:MANGCHEFER-EQ,2025-09-25 13:07:25.164913,327.20,2025-09-25 13:23:15.254558,325.00,0.680,0.6936,0.6151,0.1000,0.3500
NSE:MANGCHEFER-EQ,2025-09-25 13:25:17.783191,324.75,2025-09-25 13:47:52.284868,327.00,0.716,0.6105,0.6825,0.2000,0.2500
NSE:MANGCHEFER-EQ,2025-09-25 13:52:00.888665,326.05,2025-09-25 14:10:27.950561,327.70,0.683,0.6445,0.7033,0.3500,0.3000
NSE:MANGCHEFER-EQ,2025-09-25 14:22:41.935618,328.00,2025-09-25 14:50:21.419465,325.85,0.716,0.7040,0.6771,0.4500,0.2500
NSE:MANINDS-EQ,2025-09-25 09:32:07.614229,434.05,2025-09-25 09:36:01.037120,431.50,0.685,0.5221,0.5911,0.4500,0.1000
NSE:MANINDS-EQ,2025-09-25 09:36:02.238618,431.15,2025-09-25 09:56:37.415963,434.65,0.701,0.5911,0.6882,0.1000,0.3500
NSE:MANINDS-EQ,2025-09-25 09:56:38.590738,434.65,2025-09-25 10:10:07.792587,437.55,0.748,0.6882,0.8372,0.3500,0.3500
NSE:MANINDS-EQ,2025-09-25 10:10:13.738188,437.55,2025-09-25 10:18:17.005604,434.60,0.702,0.8372,0.6713,0.3500,0.4000
NSE:MANINDS-EQ,2025-09-25 10:18:17.831333,434.60,2025-09-25 10:42:14.793682,431.80,0.696,0.6722,0.5904,0.4000,0.2500
NSE:MANINDS-EQ,2025-09-25 11:15:04.573726,431.85,2025-09-25 11:45:03.733433,428.80,0.758,0.7453,0.6063,0.3000,0.2500
NSE:MANINDS-EQ,2025-09-25 14:22:41.497799,429.00,2025-09-25 14:49:46.823947,426.05,0.670,0.6656,0.5364,0.2000,0.3500
NSE:MANINDS-EQ,2025-09-25 14:56:10.605580,426.80,2025-09-25 15:08:01.832889,423.85,0.697,0.5669,0.6094,0.3000,0.2500
NSE:MANINFRA-EQ,2025-09-25 10:21:03.391390,152.39,2025-09-25 10:46:29.358832,151.45,0.663,0.7140,0.6063,0.1100,0.0700
NSE:MANINFRA-EQ,2025-09-25 11:30:23.839008,152.68,2025-09-25 11:31:34.603538,151.47,0.671,0.7468,0.6805,0.3100,0.4200
NSE:MANINFRA-EQ,2025-09-25 14:33:58.522938,150.26,2025-09-25 15:00:50.279723,151.05,0.676,0.5123,0.9796,0.2000,0.1300
NSE:MANINFRA-EQ,2025-09-25 15:00:52.232529,151.05,2025-09-25 15:11:24.711286,150.00,0.781,0.9768,0.7306,0.1000,0.0400
NSE:MANKIND-EQ,2025-09-25 14:43:38.817175,2536.90,2025-09-25 15:13:38.504242,2520.20,0.666,1.3293,0.9062,0.3000,0.3000
NSE:MANORAMA-EQ,2025-09-25 09:32:09.487899,1462.90,2025-09-25 09:37:18.201133,1455.00,0.680,0.5068,0.3748,0.7000,1.6000
NSE:MANORAMA-EQ,2025-09-25 09:37:19.402310,1455.00,2025-09-25 10:00:15.193778,1464.90,0.791,0.3739,0.6501,1.6000,0.8000
NSE:MANORAMA-EQ,2025-09-25 10:16:49.047445,1466.00,2025-09-25 10:30:13.047814,1457.20,0.688,0.6684,0.5829,1.5000,1.3000
NSE:MANORAMA-EQ,2025-09-25 10:33:53.624275,1464.10,2025-09-25 11:03:51.146050,1453.20,0.663,0.6263,0.5386,1.9000,1.5000
NSE:MANORAMA-EQ,2025-09-25 11:08:20.694106,1456.30,2025-09-25 11:36:27.824127,1445.00,0.725,0.5865,0.4583,1.6000,1.5000
NSE:MANORAMA-EQ,2025-09-25 12:04:05.058889,1446.00,2025-09-25 12:22:07.139586,1438.30,0.680,0.5959,0.5242,1.2000,1.7000
NSE:MANORAMA-EQ,2025-09-25 12:22:08.377333,1438.30,2025-09-25 12:39:48.077836,1447.80,0.723,0.5260,0.6294,1.6000,1.6000
NSE:MANORAMA-EQ,2025-09-25 12:42:22.436316,1448.10,2025-09-25 13:06:27.099994,1455.30,0.663,0.6119,0.6813,1.2000,1.4000
NSE:MANORAMA-EQ,2025-09-25 13:17:30.904278,1452.60,2025-09-25 13:47:28.437527,1460.70,0.672,0.5378,0.6324,1.3000,0.8000
NSE:MANORAMA-EQ,2025-09-25 14:38:18.883074,1460.20,2025-09-25 15:08:16.217841,1449.90,0.838,0.6208,0.6043,1.0000,0.5000
